4.62	0.122153	0.0410609	0.0810919
4.63	0.122202	0.0411591	0.0810431
4.64	0.122252	0.0412569	0.0809947
4.65	0.122301	0.0413542	0.0809468
4.66	0.12235	0.0414511	0.0808994
4.67	0.1224	0.0415474	0.0808524
4.68	0.122449	0.0416431	0.0808059
4.69	0.122498	0.0417383	0.0807599
4.7	0.122547	0.0418328	0.0807143
4.71	0.122596	0.0419267	0.0806693
4.72	0.122645	0.0420199	0.0806249
4.73	0.122693	0.0421124	0.0805809
4.74	0.122742	0.0422041	0.0805374
4.75	0.12279	0.0422951	0.0804945
4.76	0.122837	0.0423852	0.0804521
4.77	0.122885	0.0424745	0.0804103
4.78	0.122932	0.0425629	0.080369
4.79	0.122979	0.0426504	0.0803282
4.8	0.123025	0.042737	0.080288
4.81	0.123071	0.0428226	0.0802483
4.82	0.123116	0.0429072	0.0802091
4.83	0.123161	0.0429907	0.0801705
4.84	0.123206	0.0430732	0.0801323
4.85	0.123249	0.0431546	0.0800948
4.86	0.123293	0.0432348	0.0800577
4.87	0.123335	0.0433139	0.0800211
4.88	0.123377	0.0433918	0.0799851
4.89	0.123418	0.0434684	0.0799495
4.9	0.123458	0.0435438	0.0799144
4.91	0.123498	0.0436179	0.0798798
4.92	0.123536	0.0436907	0.0798456
4.93	0.123574	0.0437621	0.0798119
4.94	0.123611	0.0438321	0.0797786
4.95	0.123647	0.0439007	0.0797458
4.96	0.123681	0.0439679	0.0797134
4.97	0.123715	0.0440335	0.0796813
4.98	0.123747	0.0440977	0.0796496
4.99	0.123779	0.0441603	0.0796183
5	0.123809	0.0442214	0.0795873
5.01	0.123837	0.0442808	0.0795567
5.02	0.123865	0.0443386	0.0795263
5.03	0.123891	0.0443947	0.0794962
5.04	0.123916	0.0444492	0.0794663
5.05	0.123939	0.0445019	0.0794367
5.06	0.12396	0.0445529	0.0794073
5.07	0.12398	0.0446021	0.079378
5.08	0.123998	0.0446495	0.0793489
5.09	0.124015	0.0446951	0.07932
5.1	0.12403	0.0447388	0.0792911
5.11	0.124043	0.0447806	0.0792623
5.12	0.124054	0.0448205	0.0792335
5.13	0.124063	0.0448584	0.0792047
5.14	0.12407	0.0448944	0.0791759
5.15	0.124075	0.0449284	0.0791471
5.16	0.124078	0.0449603	0.0791181
5.17	0.124079	0.0449902	0.079089
5.18	0.124078	0.045018	0.0790598
5.19	0.124074	0.0450438	0.0790304
5.2	0.124068	0.0450674	0.0790007
5.21	0.12406	0.0450889	0.0789708
5.22	0.124049	0.0451081	0.0789405
5.23	0.124035	0.0451252	0.07891
5.24	0.124019	0.0451401	0.078879
5.25	0.124	0.0451528	0.0788476
5.26	0.123979	0.0451632	0.0788157
5.27	0.123955	0.0451713	0.0787834
5.28	0.123928	0.0451771	0.0787505
5.29	0.123898	0.0451806	0.078717
5.3	0.123865	0.0451817	0.0786829
5.31	0.123829	0.0451805	0.0786481
5.32	0.123789	0.0451769	0.0786125
5.33	0.123747	0.045171	0.0785763
5.34	0.123702	0.0451626	0.0785392
5.35	0.123653	0.0451517	0.0785012
5.36	0.123601	0.0451384	0.0784624
5.37	0.123545	0.0451227	0.0784226
5.38	0.123486	0.0451045	0.0783819
5.39	0.123424	0.0450838	0.0783401
5.4	0.123358	0.0450605	0.0782972
5.41	0.123288	0.0450348	0.0782532
5.42	0.123215	0.0450065	0.0782081
5.43	0.123137	0.0449757	0.0781617
5.44	0.123056	0.0449423	0.078114
