0	0	-29.4528	-nan	-44.0186	-nan	inf	22.2927
6.85	-0.358184	-29.4528	-32.2128	-32.2418	0	0.0289252	11.9708
6.86	-0.35615	-29.4528	-32.0835	-32.1126	0	0.0290829	11.9534
6.87	-0.354113	-29.4528	-31.9532	-31.9825	0	0.0292389	11.936
6.88	-0.352071	-29.4528	-31.8221	-31.8515	0	0.0293933	11.9186
6.89	-0.350024	-29.4528	-31.6901	-31.7197	0	0.0295458	11.9013
6.9	-0.347975	-29.4528	-31.5573	-31.587	0	0.0296966	11.8841
6.91	-0.345921	-29.4528	-31.4235	-31.4534	0	0.0298455	11.8669
6.92	-0.343865	-29.4528	-31.2889	-31.3189	0	0.0299924	11.8497
6.93	-0.341805	-29.4528	-31.1535	-31.1836	0	0.0301374	11.8326
6.94	-0.339742	-29.4528	-31.0172	-31.0475	0	0.0302804	11.8156
6.95	-0.337677	-29.4528	-30.8801	-30.9105	0	0.0304213	11.7986
6.96	-0.33561	-29.4528	-30.7422	-30.7727	0	0.0305601	11.7816
6.97	-0.33354	-29.4528	-30.6034	-30.6341	0	0.0306967	11.7647
6.98	-0.331469	-29.4528	-30.4638	-30.4947	0	0.0308311	11.7479
6.99	-0.329396	-29.4528	-30.3235	-30.3544	0	0.0309632	11.731
7	-0.327322	-29.4528	-30.1823	-30.2134	0	0.0310929	11.7143
7.01	-0.325246	-29.4528	-30.0404	-30.0716	0	0.0312203	11.6976
7.02	-0.32317	-29.4528	-29.8976	-29.929	0	0.0313452	11.6809
7.03	-0.321093	-29.4528	-29.7541	-29.7856	0	0.0314676	11.6643
7.04	-0.319015	-29.4528	-29.6099	-29.6415	0	0.0315875	11.6477
7.05	-0.316937	-29.4528	-29.4649	-29.4966	0	0.0317048	11.6312
7.06	-0.31486	-29.4528	-29.3192	-29.351	0	0.0318195	11.6147
7.07	-0.312782	-29.4528	-29.1727	-29.2047	0	0.0319315	11.5983
7.08	-0.310705	-29.4528	-29.0256	-29.0576	0	0.0320407	11.5819
7.09	-0.308628	-29.4528	-28.8777	-28.9098	0	0.0321472	11.5656
7.1	-0.306552	-29.4528	-28.7291	-28.7614	0	0.0322509	11.5493
7.11	-0.304478	-29.4528	-28.5799	-28.6123	0	0.0323517	11.5331
7.12	-0.302404	-29.4528	-28.43	-28.4625	0	0.0324496	11.5169
7.13	-0.300333	-29.4528	-28.2795	-28.312	0	0.0325445	11.5007
7.14	-0.298262	-29.4528	-28.1283	-28.1609	0	0.0326364	11.4846
7.15	-0.296194	-29.4528	-27.9764	-28.0092	0	0.0327254	11.4685
7.16	-0.294128	-29.4528	-27.824	-27.8568	0	0.0328112	11.4525
7.17	-0.292064	-29.4528	-27.671	-27.7038	0	0.0328939	11.4365
7.18	-0.290003	-29.4528	-27.5173	-27.5503	0	0.0329734	11.4206
7.19	-0.287944	-29.4528	-27.3631	-27.3962	0	0.0330498	11.4047
7.2	-0.285888	-29.4528	-27.2084	-27.2415	0	0.033123	11.3889
7.21	-0.283836	-29.4528	-27.053	-27.0862	0	0.0331928	11.3731
7.22	-0.281786	-29.4528	-26.8972	-26.9305	0	0.0332594	11.3573
7.23	-0.27974	-29.4528	-26.7408	-26.7742	0	0.0333227	11.3416
7.24	-0.277698	-29.4528	-26.584	-26.6174	0	0.0333825	11.326
7.25	-0.27566	-29.4528	-26.4266	-26.4601	0	0.033439	11.3103
7.26	-0.273625	-29.4528	-26.2688	-26.3023	0	0.0334921	11.2948
7.27	-0.271595	-29.4528	-26.1105	-26.1441	0	0.0335418	11.2792
7.28	-0.26957	-29.4528	-25.9518	-25.9854	0	0.0335879	11.2637
7.29	-0.267548	-29.4528	-25.7926	-25.8263	0	0.0336306	11.2483
7.3	-0.265532	-29.4528	-25.6331	-25.6668	0	0.0336697	11.2329
7.31	-0.26352	-29.4528	-25.4731	-25.5069	0	0.0337053	11.2175
7.32	-0.261513	-29.4528	-25.3128	-25.3466	0	0.0337374	11.2022
7.33	-0.259512	-29.4528	-25.1521	-25.1859	0	0.0337658	11.1869
7.34	-0.257516	-29.4528	-24.9911	-25.0249	0	0.0337907	11.1717
7.35	-0.255526	-29.4528	-24.8298	-24.8636	0	0.033812	11.1565
7.36	-0.253541	-29.4528	-24.6681	-24.7019	0	0.0338296	11.1413
7.37	-0.251562	-29.4528	-24.5062	-24.54	0	0.0338436	11.1262
7.38	-0.249589	-29.4528	-24.3439	-24.3778	0	0.0338539	11.1111
7.39	-0.247622	-29.4528	-24.1814	-24.2153	0	0.0338605	11.0961
7.4	-0.245662	-29.4528	-24.0187	-24.0526	0	0.0338635	11.0811
7.41	-0.243708	-29.4528	-23.8558	-23.8896	0	0.0338628	11.0661
7.42	-0.24176	-29.4528	-23.6926	-23.7265	0	0.0338585	11.0512
7.43	-0.239819	-29.4528	-23.5293	-23.5631	0	0.0338504	11.0363
7.44	-0.237886	-29.4528	-23.3658	-23.3996	0	0.0338387	11.0215
7.45	-0.235959	-29.4528	-23.2021	-23.236	0	0.0338232	11.0067
7.46	-0.234039	-29.4528	-23.0383	-23.0721	0	0.0338041	10.992
7.47	-0.232126	-29.4528	-22.8744	-22.9082	0	0.0337813	10.9772
7.48	-0.230221	-29.4528	-22.7104	-22.7442	0	0.0337549	10.9626
7.49	-0.228323	-29.4528	-22.5464	-22.5801	0	0.0337247	10.9479
7.5	-0.226433	-29.4528	-22.3822	-22.4159	0	0.0336909	10.9333
7.51	-0.224551	-29.4528	-22.2181	-22.2517	0	0.0336534	10.9188
7.52	-0.222676	-29.4528	-22.0539	-22.0875	0	0.0336123	10.9043
7.53	-0.220809	-29.4528	-21.8897	-21.9232	0	0.0335676	10.8898
7.54	-0.218951	-29.4528	-21.7255	-21.759	0	0.0335192	10.8753
7.55	-0.2171	-29.4528	-21.5613	-21.5948	0	0.0334673	10.8609
7.56	-0.215258	-29.4528	-21.3972	-21.4306	0	0.0334118	10.8466
7.57	-0.213424	-29.4528	-21.2331	-21.2665	0	0.0333527	10.8322
7.58	-0.211599	-29.4528	-21.0692	-21.1025	0	0.03329	10.8179
7.59	-0.209782	-29.4528	-20.9053	-20.9386	0	0.0332239	10.8037
7.6	-0.207974	-29.4528	-20.7416	-20.7748	0	0.0331542	10.7895
7.61	-0.206174	-29.4528	-20.578	-20.6111	0	0.0330811	10.7753
7.62	-0.204383	-29.4528	-20.4146	-20.4476	0	0.0330046	10.7612
7.63	-0.202602	-29.4528	-20.2513	-20.2843	0	0.0329246	10.7471
7.64	-0.200829	-29.4528	-20.0883	-20.1211	0	0.0328412	10.733
7.65	-0.199065	-29.4528	-19.9254	-19.9582	0	0.0327545	10.719
7.66	-0.197311	-29.4528	-19.7628	-19.7955	0	0.0326645	10.705
7.67	-0.195565	-29.4528	-19.6004	-19.633	0	0.0325711	10.691
7.68	-0.193829	-29.4528	-19.4383	-19.4708	0	0.0324746	10.6771
7.69	-0.192102	-29.4528	-19.2765	-19.3089	0	0.0323748	10.6632
7.7	-0.190385	-29.4528	-19.115	-19.1473	0	0.0322718	10.6494
7.71	-0.188677	-29.4528	-18.9538	-18.9859	0	0.0321657	10.6355
7.72	-0.186979	-29.4528	-18.7929	-18.825	0	0.0320565	10.6218
7.73	-0.18529	-29.4528	-18.6324	-18.6643	0	0.0319442	10.608
7.74	-0.183611	-29.4528	-18.4722	-18.5041	0	0.0318289	10.5943
7.75	-0.181942	-29.4528	-18.3125	-18.3442	0	0.0317106	10.5806
7.76	-0.180283	-29.4528	-18.1531	-18.1847	0	0.0315894	10.567
7.77	-0.178633	-29.4528	-17.9941	-18.0256	0	0.0314654	10.5534
7.78	-0.176993	-29.4528	-17.8356	-17.8669	0	0.0313384	10.5398
7.79	-0.175363	-29.4528	-17.6775	-17.7087	0	0.0312087	10.5263
7.8	-0.173743	-29.4528	-17.5199	-17.551	0	0.0310763	10.5128
7.81	-0.172133	-29.4528	-17.3628	-17.3937	0	0.0309411	10.4994
7.82	-0.170533	-29.4528	-17.2061	-17.2369	0	0.0308034	10.4859
7.83	-0.168943	-29.4528	-17.05	-17.0807	0	0.030663	10.4725
7.84	-0.167364	-29.4528	-16.8944	-16.9249	0	0.0305201	10.4592
7.85	-0.165794	-29.4528	-16.7393	-16.7697	0	0.0303747	10.4459
7.86	-0.164234	-29.4528	-16.5848	-16.615	0	0.0302268	10.4326
7.87	-0.162685	-29.4528	-16.4309	-16.4609	0	0.0300766	10.4193
7.88	-0.161146	-29.4528	-16.2775	-16.3074	0	0.0299241	10.4061
7.89	-0.159617	-29.4528	-16.1247	-16.1545	0	0.0297693	10.3929
7.9	-0.158098	-29.4528	-15.9726	-16.0022	0	0.0296122	10.3797
7.91	-0.15659	-29.4528	-15.821	-15.8505	0	0.0294531	10.3666
7.92	-0.155092	-29.4528	-15.6701	-15.6994	0	0.0292918	10.3535
7.93	-0.153604	-29.4528	-15.5198	-15.549	0	0.0291284	10.3405
7.94	-0.152127	-29.4528	-15.3702	-15.3992	0	0.0289631	10.3275
7.95	-0.15066	-29.4528	-15.2213	-15.2501	0	0.0287958	10.3145
7.96	-0.149203	-29.4528	-15.0731	-15.1017	0	0.0286267	10.3015
7.97	-0.147757	-29.4528	-14.9255	-14.954	0	0.0284557	10.2886
7.98	-0.14632	-29.4528	-14.7787	-14.807	0	0.028283	10.2757
7.99	-0.144895	-29.4528	-14.6325	-14.6606	0	0.0281086	10.2628
8	-0.143479	-29.4528	-14.4871	-14.5151	0	0.0279325	10.25
8.01	-0.142074	-29.4528	-14.3425	-14.3702	0	0.0277548	10.2372
8.02	-0.140679	-29.4528	-14.1986	-14.2262	0	0.0275756	10.2244
8.03	-0.139295	-29.4528	-14.0554	-14.0828	0	0.027395	10.2117
8.04	-0.137921	-29.4528	-13.9131	-13.9403	0	0.0272129	10.199
8.05	-0.136557	-29.4528	-13.7715	-13.7985	0	0.0270295	10.1863
8.06	-0.135204	-29.4528	-13.6306	-13.6575	0	0.0268448	10.1737
8.07	-0.133861	-29.4528	-13.4906	-13.5173	0	0.0266588	10.1611
8.08	-0.132528	-29.4528	-13.3514	-13.3779	0	0.0264717	10.1485
8.09	-0.131206	-29.4528	-13.213	-13.2393	0	0.0262834	10.136
8.1	-0.129893	-29.4528	-13.0755	-13.1016	0	0.0260941	10.1235
8.11	-0.128591	-29.4528	-12.9387	-12.9646	0	0.0259037	10.111
8.12	-0.1273	-29.4528	-12.8028	-12.8285	0	0.0257124	10.0985
8.13	-0.126018	-29.4528	-12.6678	-12.6933	0	0.0255202	10.0861
8.14	-0.124747	-29.4528	-12.5336	-12.5589	0	0.0253272	10.0737
8.15	-0.123486	-29.4528	-12.4002	-12.4254	0	0.0251334	10.0613
8.16	-0.122235	-29.4528	-12.2677	-12.2927	0	0.0249389	10.049
8.17	-0.120994	-29.4528	-12.1361	-12.1609	0	0.0247436	10.0367
8.18	-0.119763	-29.4528	-12.0054	-12.03	0	0.0245478	10.0244
8.19	-0.118542	-29.4528	-11.8756	-11.8999	0	0.0243514	10.0122
8.2	-0.117332	-29.4528	-11.7466	-11.7708	0	0.0241544	10
8.21	-0.116131	-29.4528	-11.6186	-11.6425	0	0.0239571	9.98782
8.22	-0.11494	-29.4528	-11.4914	-11.5152	0	0.0237593	9.97567
8.23	-0.113759	-29.4528	-11.3651	-11.3887	0	0.0235611	9.96355
8.24	-0.112589	-29.4528	-11.2398	-11.2632	0	0.0233626	9.95146
8.25	-0.111428	-29.4528	-11.1153	-11.1385	0	0.0231639	9.93939
8.26	-0.110277	-29.4528	-10.9918	-11.0148	0	0.022965	9.92736
8.27	-0.109135	-29.4528	-10.8692	-10.892	0	0.0227659	9.91536
8.28	-0.108004	-29.4528	-10.7475	-10.7701	0	0.0225666	9.90338
8.29	-0.106882	-29.4528	-10.6268	-10.6492	0	0.0223674	9.89144
8.3	-0.10577	-29.4528	-10.507	-10.5291	0	0.0221681	9.87952
8.31	-0.104668	-29.4528	-10.3881	-10.41	0	0.0219688	9.86763
8.32	-0.103575	-29.4528	-10.2701	-10.2919	0	0.0217696	9.85577
8.33	-0.102491	-29.4528	-10.1531	-10.1746	0	0.0215705	9.84394
8.34	-0.101418	-29.4528	-10.037	-10.0584	0	0.0213716	9.83213
8.35	-0.100354	-29.4528	-9.92183	-9.943	0	0.0211729	9.82036
8.36	-0.0992988	-29.4528	-9.80761	-9.82859	0	0.0209744	9.80861
8.37	-0.0982535	-29.4528	-9.69434	-9.71512	0	0.0207762	9.79689
8.38	-0.0972175	-29.4528	-9.58201	-9.60259	0	0.0205783	9.7852
8.39	-0.0961908	-29.4528	-9.47062	-9.491	0	0.0203808	9.77354
8.4	-0.0951734	-29.4528	-9.36018	-9.38036	0	0.0201837	9.7619
8.41	-0.0941652	-29.4528	-9.25068	-9.27066	0	0.0199871	9.7503
8.42	-0.0931661	-29.4528	-9.14212	-9.16191	0	0.0197909	9.73872
8.43	-0.0921762	-29.4528	-9.0345	-9.05409	0	0.0195952	9.72716
8.44	-0.0911953	-29.4528	-8.92783	-8.94723	0	0.0194001	9.71564
8.45	-0.0902235	-29.4528	-8.82209	-8.8413	0	0.0192055	9.70414
8.46	-0.0892607	-29.4528	-8.7173	-8.73631	0	0.0190116	9.69267
8.47	-0.0883067	-29.4528	-8.61345	-8.63227	0	0.0188184	9.68123
8.48	-0.0873616	-29.4528	-8.51054	-8.52917	0	0.0186258	9.66981
8.49	-0.0864254	-29.4528	-8.40857	-8.427	0	0.0184339	9.65842
8.5	-0.0854979	-29.4528	-8.30753	-8.32577	0	0.0182428	9.64706
8.51	-0.0845791	-29.4528	-8.20742	-8.22548	0	0.0180524	9.63572
8.52	-0.083669	-29.4528	-8.10825	-8.12611	0	0.0178629	9.62441
8.53	-0.0827675	-29.4528	-8.01001	-8.02768	0	0.0176742	9.61313
8.54	-0.0818745	-29.4528	-7.9127	-7.93018	0	0.0174863	9.60187
8.55	-0.0809901	-29.4528	-7.81631	-7.83361	0	0.0172993	9.59064
8.56	-0.0801141	-29.4528	-7.72084	-7.73796	0	0.0171132	9.57944
8.57	-0.0792464	-29.4528	-7.6263	-7.64323	0	0.0169281	9.56826
8.58	-0.0783872	-29.4528	-7.53267	-7.54941	0	0.0167439	9.55711
8.59	-0.0775362	-29.4528	-7.43996	-7.45652	0	0.0165607	9.54598
8.6	-0.0766934	-29.4528	-7.34816	-7.36453	0	0.0163785	9.53488
8.61	-0.0758588	-29.4528	-7.25726	-7.27346	0	0.0161973	9.52381
8.62	-0.0750323	-29.4528	-7.16727	-7.18329	0	0.0160171	9.51276
8.63	-0.0742138	-29.4528	-7.07819	-7.09402	0	0.0158381	9.50174
8.64	-0.0734034	-29.4528	-6.98999	-7.00565	0	0.01566	9.49074
8.65	-0.0726009	-29.4528	-6.9027	-6.91818	0	0.0154831	9.47977
8.66	-0.0718063	-29.4528	-6.81629	-6.8316	0	0.0153073	9.46882
8.67	-0.0710195	-29.4528	-6.73077	-6.7459	0	0.0151327	9.4579
8.68	-0.0702406	-29.4528	-6.64613	-6.66108	0	0.0149592	9.447
8.69	-0.0694693	-29.4528	-6.56236	-6.57715	0	0.0147868	9.43613
8.7	-0.0687057	-29.4528	-6.47947	-6.49409	0	0.0146157	9.42529
8.71	-0.0679497	-29.4528	-6.39745	-6.41189	0	0.0144457	9.41447
8.72	-0.0672012	-29.4528	-6.31629	-6.33056	0	0.0142769	9.40367
8.73	-0.0664603	-29.4528	-6.23599	-6.2501	0	0.0141093	9.3929
8.74	-0.0657268	-29.4528	-6.15654	-6.17048	0	0.013943	9.38215
8.75	-0.0650006	-29.4528	-6.07794	-6.09172	0	0.0137779	9.37143
8.76	-0.0642818	-29.4528	-6.00019	-6.0138	0	0.0136141	9.36073
8.77	-0.0635703	-29.4528	-5.92328	-5.93673	0	0.0134515	9.35006
8.78	-0.0628659	-29.4528	-5.8472	-5.86049	0	0.0132902	9.33941
8.79	-0.0621687	-29.4528	-5.77195	-5.78508	0	0.0131301	9.32878
8.8	-0.0614786	-29.4528	-5.69752	-5.71049	0	0.0129714	9.31818
8.81	-0.0607956	-29.4528	-5.62391	-5.63673	0	0.0128139	9.3076
8.82	-0.0601195	-29.4528	-5.55112	-5.56377	0	0.0126577	9.29705
8.83	-0.0594504	-29.4528	-5.47913	-5.49163	0	0.0125029	9.28652
8.84	-0.0587881	-29.4528	-5.40795	-5.42029	0	0.0123493	9.27602
8.85	-0.0581326	-29.4528	-5.33756	-5.34975	0	0.0121971	9.26554
8.86	-0.0574839	-29.4528	-5.26796	-5.28001	0	0.0120462	9.25508
8.87	-0.0568419	-29.4528	-5.19915	-5.21105	0	0.0118966	9.24464
8.88	-0.0562065	-29.4528	-5.13112	-5.14287	0	0.0117483	9.23423
8.89	-0.0555777	-29.4528	-5.06386	-5.07546	0	0.0116014	9.22385
8.9	-0.0549555	-29.4528	-4.99737	-5.00883	0	0.0114557	9.21348
8.91	-0.0543397	-29.4528	-4.93164	-4.94295	0	0.0113115	9.20314
8.92	-0.0537304	-29.4528	-4.86667	-4.87784	0	0.0111685	9.19283
8.93	-0.0531274	-29.4528	-4.80245	-4.81348	0	0.0110269	9.18253
8.94	-0.0525307	-29.4528	-4.73898	-4.74987	0	0.0108867	9.17226
8.95	-0.0519403	-29.4528	-4.67624	-4.68699	0	0.0107477	9.16201
8.96	-0.0513561	-29.4528	-4.61424	-4.62485	0	0.0106101	9.15179
8.97	-0.050778	-29.4528	-4.55296	-4.56344	0	0.0104739	9.14158
8.98	-0.0502061	-29.4528	-4.49241	-4.50275	0	0.010339	9.1314
8.99	-0.0496401	-29.4528	-4.43257	-4.44278	0	0.0102054	9.12125
9	-0.0490802	-29.4528	-4.37344	-4.38351	0	0.0100731	9.11111
9.01	-0.0485262	-29.4528	-4.31501	-4.32495	0	0.00994218	9.101
9.02	-0.047978	-29.4528	-4.25728	-4.26709	0	0.00981257	9.09091
9.03	-0.0474357	-29.4528	-4.20024	-4.20992	0	0.00968429	9.08084
9.04	-0.0468992	-29.4528	-4.14388	-4.15344	0	0.00955733	9.0708
9.05	-0.0463684	-29.4528	-4.0882	-4.09764	0	0.00943169	9.06077
9.06	-0.0458432	-29.4528	-4.0332	-4.04251	0	0.00930736	9.05077
9.07	-0.0453237	-29.4528	-3.97886	-3.98804	0	0.00918434	9.04079
9.08	-0.0448097	-29.4528	-3.92518	-3.93424	0	0.00906263	9.03084
9.09	-0.0443012	-29.4528	-3.87216	-3.8811	0	0.00894221	9.0209
9.1	-0.0437983	-29.4528	-3.81978	-3.8286	0	0.00882309	9.01099
9.11	-0.0433007	-29.4528	-3.76804	-3.77675	0	0.00870526	9.0011
9.12	-0.0428084	-29.4528	-3.71694	-3.72553	0	0.00858871	8.99123
9.13	-0.0423215	-29.4528	-3.66648	-3.67495	0	0.00847344	8.98138
9.14	-0.0418399	-29.4528	-3.61663	-3.62499	0	0.00835944	8.97155
9.15	-0.0413634	-29.4528	-3.5674	-3.57565	0	0.00824671	8.96175
9.16	-0.0408921	-29.4528	-3.51879	-3.52692	0	0.00813523	8.95197
9.17	-0.040426	-29.4528	-3.47078	-3.4788	0	0.00802501	8.9422
9.18	-0.0399649	-29.4528	-3.42337	-3.43128	0	0.00791604	8.93246
9.19	-0.0395088	-29.4528	-3.37655	-3.38436	0	0.0078083	8.92274
9.2	-0.0390576	-29.4528	-3.33032	-3.33802	0	0.0077018	8.91304
9.21	-0.0386114	-29.4528	-3.28467	-3.29227	0	0.00759652	8.90337
9.22	-0.0381701	-29.4528	-3.2396	-3.24709	0	0.00749246	8.89371
9.23	-0.0377335	-29.4528	-3.1951	-3.20249	0	0.00738961	8.88407
9.24	-0.0373018	-29.4528	-3.15116	-3.15845	0	0.00728795	8.87446
9.25	-0.0368748	-29.4528	-3.10778	-3.11497	0	0.0071875	8.86486
9.26	-0.0364524	-29.4528	-3.06495	-3.07204	0	0.00708822	8.85529
9.27	-0.0360347	-29.4528	-3.02267	-3.02966	0	0.00699013	8.84574
9.28	-0.0356216	-29.4528	-2.98093	-2.98783	0	0.0068932	8.83621
9.29	-0.035213	-29.4528	-2.93973	-2.94653	0	0.00679744	8.8267
9.3	-0.034809	-29.4528	-2.89905	-2.90576	0	0.00670282	8.8172
9.31	-0.0344093	-29.4528	-2.8589	-2.86551	0	0.00660935	8.80773
9.32	-0.0340141	-29.4528	-2.81927	-2.82579	0	0.00651701	8.79828
9.33	-0.0336233	-29.4528	-2.78015	-2.78657	0	0.0064258	8.78885
9.34	-0.0332368	-29.4528	-2.74153	-2.74787	0	0.0063357	8.77944
9.35	-0.0328545	-29.4528	-2.70342	-2.70967	0	0.00624672	8.77005
9.36	-0.0324765	-29.4528	-2.6658	-2.67196	0	0.00615883	8.76068
9.37	-0.0321027	-29.4528	-2.62867	-2.63475	0	0.00607203	8.75133
9.38	-0.0317331	-29.4528	-2.59203	-2.59802	0	0.00598631	8.742
9.39	-0.0313675	-29.4528	-2.55587	-2.56177	0	0.00590166	8.73269
9.4	-0.031006	-29.4528	-2.52018	-2.52599	0	0.00581807	8.7234
9.41	-0.0306486	-29.4528	-2.48496	-2.49069	0	0.00573553	8.71413
9.42	-0.0302951	-29.4528	-2.4502	-2.45585	0	0.00565404	8.70488
9.43	-0.0299455	-29.4528	-2.4159	-2.42147	0	0.00557358	8.69565
9.44	-0.0295999	-29.4528	-2.38205	-2.38754	0	0.00549415	8.68644
9.45	-0.0292581	-29.4528	-2.34865	-2.35406	0	0.00541572	8.67725
9.46	-0.0289202	-29.4528	-2.31569	-2.32103	0	0.00533831	8.66808
9.47	-0.028586	-29.4528	-2.28317	-2.28843	0	0.00526189	8.65892
9.48	-0.0282556	-29.4528	-2.25108	-2.25627	0	0.00518645	8.64979
9.49	-0.0279289	-29.4528	-2.21942	-2.22453	0	0.00511199	8.64067
9.5	-0.0276058	-29.4528	-2.18818	-2.19322	0	0.0050385	8.63158
9.51	-0.0272864	-29.4528	-2.15736	-2.16232	0	0.00496597	8.6225
9.52	-0.0269705	-29.4528	-2.12694	-2.13184	0	0.00489438	8.61345
9.53	-0.0266582	-29.4528	-2.09694	-2.10176	0	0.00482373	8.60441
9.54	-0.0263495	-29.4528	-2.06734	-2.07209	0	0.00475401	8.59539
9.55	-0.0260442	-29.4528	-2.03814	-2.04282	0	0.00468521	8.58639
9.56	-0.0257423	-29.4528	-2.00932	-2.01394	0	0.00461732	8.57741
9.57	-0.0254439	-29.4528	-1.9809	-1.98545	0	0.00455033	8.56844
9.58	-0.0251488	-29.4528	-1.95286	-1.95735	0	0.00448423	8.5595
9.59	-0.024857	-29.4528	-1.9252	-1.92962	0	0.00441901	8.55057
9.6	-0.0245686	-29.4528	-1.89791	-1.90227	0	0.00435467	8.54167
9.61	-0.0242834	-29.4528	-1.871	-1.87529	0	0.00429118	8.53278
9.62	-0.0240014	-29.4528	-1.84445	-1.84867	0	0.00422855	8.52391
9.63	-0.0237227	-29.4528	-1.81825	-1.82242	0	0.00416676	8.51506
9.64	-0.0234471	-29.4528	-1.79242	-1.79652	0	0.00410581	8.50622
9.65	-0.0231746	-29.4528	-1.76693	-1.77098	0	0.00404569	8.49741
9.66	-0.0229052	-29.4528	-1.7418	-1.74578	0	0.00398638	8.48861
9.67	-0.0226389	-29.4528	-1.717	-1.72093	0	0.00392787	8.47983
9.68	-0.0223756	-29.4528	-1.69255	-1.69642	0	0.00387017	8.47107
9.69	-0.0221152	-29.4528	-1.66843	-1.67224	0	0.00381325	8.46233
9.7	-0.0218579	-29.4528	-1.64464	-1.6484	0	0.00375711	8.45361
9.71	-0.0216035	-29.4528	-1.62118	-1.62488	0	0.00370175	8.4449
9.72	-0.0213519	-29.4528	-1.59804	-1.60168	0	0.00364714	8.43621
9.73	-0.0211033	-29.4528	-1.57521	-1.57881	0	0.00359329	8.42754
9.74	-0.0208575	-29.4528	-1.5527	-1.55624	0	0.00354019	8.41889
9.75	-0.0206144	-29.4528	-1.5305	-1.53399	0	0.00348781	8.41026
9.76	-0.0203742	-29.4528	-1.50861	-1.51205	0	0.00343617	8.40164
9.77	-0.0201367	-29.4528	-1.48702	-1.4904	0	0.00338525	8.39304
9.78	-0.0199019	-29.4528	-1.46573	-1.46906	0	0.00333503	8.38446
9.79	-0.0196698	-29.4528	-1.44473	-1.44801	0	0.00328551	8.37589
9.8	-0.0194404	-29.4528	-1.42402	-1.42726	0	0.00323669	8.36735
9.81	-0.0192135	-29.4528	-1.4036	-1.40679	0	0.00318855	8.35882
9.82	-0.0189893	-29.4528	-1.38346	-1.38661	0	0.00314109	8.35031
9.83	-0.0187677	-29.4528	-1.36361	-1.3667	0	0.0030943	8.34181
9.84	-0.0185486	-29.4528	-1.34403	-1.34707	0	0.00304816	8.33333
9.85	-0.018332	-29.4528	-1.32472	-1.32772	0	0.00300268	8.32487
9.86	-0.0181178	-29.4528	-1.30568	-1.30863	0	0.00295784	8.31643
9.87	-0.0179062	-29.4528	-1.2869	-1.28982	0	0.00291363	8.308
9.88	-0.017697	-29.4528	-1.26839	-1.27126	0	0.00287005	8.2996
9.89	-0.0174901	-29.4528	-1.25014	-1.25296	0	0.00282709	8.2912
9.9	-0.0172857	-29.4528	-1.23214	-1.23492	0	0.00278475	8.28283
9.91	-0.0170836	-29.4528	-1.21439	-1.21713	0	0.002743	8.27447
9.92	-0.0168838	-29.4528	-1.19689	-1.19959	0	0.00270186	8.26613
9.93	-0.0166863	-29.4528	-1.17964	-1.1823	0	0.0026613	8.2578
9.94	-0.0164911	-29.4528	-1.16263	-1.16525	0	0.00262132	8.2495
9.95	-0.0162982	-29.4528	-1.14585	-1.14843	0	0.00258191	8.24121
9.96	-0.0161075	-29.4528	-1.12932	-1.13186	0	0.00254308	8.23293
9.97	-0.0159189	-29.4528	-1.11301	-1.11552	0	0.0025048	8.22467
9.98	-0.0157326	-29.4528	-1.09694	-1.0994	0	0.00246707	8.21643
9.99	-0.0155484	-29.4528	-1.08109	-1.08352	0	0.00242988	8.20821
10	-0.0153663	-29.4528	-1.06546	-1.06785	0	0.00239324	8.2
10.01	-0.0151863	-29.4528	-1.05006	-1.05241	0	0.00235712	8.19181
10.02	-0.0150084	-29.4528	-1.03487	-1.03719	0	0.00232153	8.18363
10.03	-0.0148326	-29.4528	-1.01989	-1.02218	0	0.00228645	8.17547
10.04	-0.0146588	-29.4528	-1.00513	-1.00738	0	0.00225188	8.16733
10.05	-0.014487	-29.4528	-0.990578	-0.992796	0	0.00221782	8.1592
10.06	-0.0143172	-29.4528	-0.976231	-0.978415	0	0.00218425	8.15109
10.07	-0.0141493	-29.4528	-0.962087	-0.964238	0	0.00215117	8.143
10.08	-0.0139834	-29.4528	-0.948143	-0.950261	0	0.00211858	8.13492
10.09	-0.0138194	-29.4528	-0.934397	-0.936483	0	0.00208646	8.12686
10.1	-0.0136574	-29.4528	-0.920846	-0.922901	0	0.00205481	8.11881
10.11	-0.0134972	-29.4528	-0.907487	-0.909511	0	0.00202362	8.11078
10.12	-0.0133388	-29.4528	-0.894318	-0.896311	0	0.00199289	8.10277
10.13	-0.0131823	-29.4528	-0.881336	-0.883299	0	0.00196261	8.09477
10.14	-0.0130276	-29.4528	-0.868539	-0.870472	0	0.00193278	8.08679
10.15	-0.0128747	-29.4528	-0.855924	-0.857828	0	0.00190339	8.07882
10.16	-0.0127236	-29.4528	-0.843489	-0.845364	0	0.00187442	8.07087
10.17	-0.0125742	-29.4528	-0.831231	-0.833077	0	0.00184589	8.06293
10.18	-0.0124265	-29.4528	-0.819148	-0.820965	0	0.00181778	8.05501
10.19	-0.0122806	-29.4528	-0.807237	-0.809027	0	0.00179008	8.04711
10.2	-0.0121364	-29.4528	-0.795496	-0.797258	0	0.00176279	8.03922
10.21	-0.0119938	-29.4528	-0.783922	-0.785658	0	0.00173591	8.03134
10.22	-0.0118529	-29.4528	-0.772514	-0.774224	0	0.00170942	8.02348
