0	0	-nan	-50.9993	-nan	inf	22.2927
1.94	7.99704	-50.9876	-50.9878	0	0.000124951	21.3741
1.95	8.02716	-50.9875	-50.9876	0	0.000126179	21.3646
1.96	8.05711	-50.9873	-50.9874	0	0.000127422	21.355
1.97	8.0869	-50.9871	-50.9872	0	0.00012868	21.3454
1.98	8.11652	-50.9869	-50.987	0	0.000129954	21.3358
1.99	8.14599	-50.9867	-50.9868	0	0.000131245	21.3261
2	8.17529	-50.9865	-50.9866	0	0.000132551	21.3164
2.01	8.20442	-50.9863	-50.9864	0	0.000133874	21.3066
2.02	8.23339	-50.9861	-50.9862	0	0.000135213	21.2967
2.03	8.26219	-50.9859	-50.986	0	0.000136569	21.2868
2.04	8.29082	-50.9857	-50.9858	0	0.000137942	21.2769
2.05	8.31929	-50.9854	-50.9856	0	0.000139332	21.2669
2.06	8.34759	-50.9852	-50.9854	0	0.00014074	21.2569
2.07	8.37572	-50.985	-50.9852	0	0.000142165	21.2468
2.08	8.40368	-50.9848	-50.9849	0	0.000143608	21.2367
2.09	8.43148	-50.9846	-50.9847	0	0.000145068	21.2265
2.1	8.4591	-50.9843	-50.9845	0	0.000146547	21.2163
2.11	8.48655	-50.9841	-50.9842	0	0.000148045	21.206
2.12	8.51383	-50.9839	-50.984	0	0.000149561	21.1957
2.13	8.54094	-50.9836	-50.9838	0	0.000151095	21.1853
2.14	8.56788	-50.9834	-50.9835	0	0.000152649	21.1749
2.15	8.59464	-50.9831	-50.9833	0	0.000154223	21.1644
2.16	8.62123	-50.9829	-50.983	0	0.000155815	21.1539
2.17	8.64765	-50.9826	-50.9828	0	0.000157428	21.1433
2.18	8.67389	-50.9823	-50.9825	0	0.000159061	21.1327
2.19	8.69996	-50.9821	-50.9822	0	0.000160714	21.122
2.2	8.72585	-50.9818	-50.982	0	0.000162387	21.1113
2.21	8.75157	-50.9815	-50.9817	0	0.000164082	21.1006
2.22	8.77711	-50.9813	-50.9814	0	0.000165797	21.0897
2.23	8.80247	-50.981	-50.9811	0	0.000167533	21.0789
2.24	8.82766	-50.9807	-50.9809	0	0.000169292	21.068
2.25	8.85267	-50.9804	-50.9806	0	0.000171072	21.057
2.26	8.87749	-50.9801	-50.9803	0	0.000172874	21.046
2.27	8.90215	-50.9798	-50.98	0	0.000174698	21.0349
2.28	8.92662	-50.9795	-50.9797	0	0.000176546	21.0238
2.29	8.95091	-50.9792	-50.9794	0	0.000178416	21.0127
2.3	8.97502	-50.9789	-50.9791	0	0.000180309	21.0015
2.31	8.99895	-50.9786	-50.9788	0	0.000182226	20.9902
2.32	9.0227	-50.9783	-50.9784	0	0.000184166	20.9789
2.33	9.04626	-50.9779	-50.9781	0	0.000186131	20.9676
2.34	9.06965	-50.9776	-50.9778	0	0.00018812	20.9562
2.35	9.09285	-50.9773	-50.9775	0	0.000190134	20.9447
2.36	9.11587	-50.9769	-50.9771	0	0.000192173	20.9332
2.37	9.1387	-50.9766	-50.9768	0	0.000194237	20.9217
2.38	9.16136	-50.9762	-50.9764	0	0.000196327	20.9101
2.39	9.18382	-50.9759	-50.9761	0	0.000198442	20.8984
2.4	9.2061	-50.9755	-50.9757	0	0.000200584	20.8868
2.41	9.2282	-50.9751	-50.9753	0	0.000202753	20.875
2.42	9.25011	-50.9748	-50.975	0	0.000204948	20.8632
2.43	9.27184	-50.9744	-50.9746	0	0.000207171	20.8514
2.44	9.29337	-50.974	-50.9742	0	0.000209421	20.8395
2.45	9.31473	-50.9736	-50.9738	0	0.000211699	20.8276
2.46	9.33589	-50.9732	-50.9734	0	0.000214006	20.8156
2.47	9.35687	-50.9728	-50.973	0	0.000216341	20.8035
