0	0	-nan	-44.0186	-nan	inf	22.2927
3.71	-0.272966	-43.8696	-43.8715	0	0.00091153	18.933
3.72	-0.27013	-43.8674	-43.8693	0	0.000922657	18.9149
3.73	-0.267239	-43.8651	-43.867	0	0.000933924	18.8967
3.74	-0.264293	-43.8628	-43.8648	0	0.000945335	18.8784
3.75	-0.261292	-43.8605	-43.8624	0	0.000956891	18.8602
3.76	-0.258237	-43.8581	-43.8601	0	0.000968593	18.8418
3.77	-0.255129	-43.8557	-43.8577	0	0.000980443	18.8234
3.78	-0.251969	-43.8533	-43.8553	0	0.000992444	18.805
3.79	-0.248757	-43.8508	-43.8528	0	0.0010046	18.7865
3.8	-0.245493	-43.8483	-43.8503	0	0.0010169	18.768
3.81	-0.242179	-43.8457	-43.8478	0	0.00102937	18.7494
3.82	-0.238815	-43.8431	-43.8452	0	0.00104199	18.7308
3.83	-0.235402	-43.8405	-43.8426	0	0.00105477	18.7121
3.84	-0.23194	-43.8378	-43.84	0	0.00106772	18.6934
3.85	-0.228431	-43.8351	-43.8373	0	0.00108082	18.6746
3.86	-0.224874	-43.8323	-43.8346	0	0.0010941	18.6558
3.87	-0.221271	-43.8296	-43.8318	0	0.00110754	18.637
3.88	-0.217623	-43.8267	-43.829	0	0.00112116	18.618
3.89	-0.21393	-43.8238	-43.8262	0	0.00113494	18.5991
3.9	-0.210193	-43.8209	-43.8233	0	0.0011489	18.5801
3.91	-0.206412	-43.818	-43.8203	0	0.00116304	18.561
3.92	-0.202589	-43.815	-43.8174	0	0.00117736	18.5419
3.93	-0.198724	-43.8119	-43.8143	0	0.00119186	18.5227
3.94	-0.194819	-43.8088	-43.8113	0	0.00120654	18.5035
3.95	-0.190873	-43.8057	-43.8082	0	0.00122141	18.4842
3.96	-0.186888	-43.8025	-43.805	0	0.00123647	18.4649
