0	0	-nan	-44.0186	-nan	0	22.2927
2.23	0.502922	-22.9241	-44.003	0	0	21.0789
2.24	0.502922	-22.9347	-44.0027	0	0	21.068
2.25	0.502896	-22.9455	-44.0025	0	0	21.057
2.26	0.502844	-22.9562	-44.0022	0	0	21.046
2.27	0.502766	-22.967	-44.002	0	0	21.0349
2.28	0.502661	-22.9779	-44.0017	0	0	21.0238
2.29	0.50253	-22.9888	-44.0014	0	0	21.0127
2.3	0.502373	-22.9997	-44.0012	0	0	21.0015
2.31	0.502189	-23.0107	-44.0009	0	0	20.9902
2.32	0.501979	-23.0217	-44.0006	0	0	20.9789
2.33	0.501743	-23.0328	-44.0003	0	0	20.9676
2.34	0.50148	-23.0439	-44.0001	0	0	20.9562
2.35	0.501191	-23.055	-43.9998	0	0	20.9447
2.36	0.500875	-23.0662	-43.9995	0	0	20.9332
2.37	0.500533	-23.0775	-43.9992	0	0	20.9217
2.38	0.500165	-23.0888	-43.9989	0	0	20.9101
2.39	0.49977	-23.1001	-43.9986	0	0	20.8984
2.4	0.499349	-23.1115	-43.9983	0	0	20.8868
2.41	0.498901	-23.1229	-43.9979	0	0	20.875
2.42	0.498427	-23.1344	-43.9976	0	0	20.8632
2.43	0.497927	-23.1459	-43.9973	0	0	20.8514
2.44	0.4974	-23.1575	-43.997	0	0	20.8395
2.45	0.496846	-23.1691	-43.9966	0	0	20.8276
2.46	0.496266	-23.1807	-43.9963	0	0	20.8156
2.47	0.49566	-23.1924	-43.996	0	0	20.8035
2.48	0.495027	-23.2041	-43.9956	0	0	20.7915
2.49	0.494368	-23.2159	-43.9952	0	0	20.7793
2.5	0.493682	-23.2277	-43.9949	0	0	20.7671
2.51	0.49297	-23.2396	-43.9945	0	0	20.7549
2.52	0.492232	-23.2515	-43.9942	0	0	20.7426
2.53	0.491467	-23.2635	-43.9938	0	0	20.7303
2.54	0.490676	-23.2755	-43.9934	0	0	20.7179
2.55	0.489858	-23.2875	-43.993	0	0	20.7055
2.56	0.489014	-23.2996	-43.9926	0	0	20.693
2.57	0.488144	-23.3117	-43.9922	0	0	20.6805
2.58	0.487247	-23.3239	-43.9918	0	0	20.6679
2.59	0.486324	-23.3361	-43.9914	0	0	20.6553
2.6	0.485375	-23.3483	-43.991	0	0	20.6427
2.61	0.4844	-23.3606	-43.9905	0	0	20.6299
2.62	0.483398	-23.3729	-43.9901	0	0	20.6172
2.63	0.48237	-23.3853	-43.9897	0	0	20.6044
2.64	0.481316	-23.3977	-43.9892	0	0	20.5915
2.65	0.480236	-23.4102	-43.9888	0	0	20.5786
2.66	0.47913	-23.4227	-43.9883	0	0	20.5656
2.67	0.477998	-23.4353	-43.9879	0	0	20.5526
2.68	0.476839	-23.4478	-43.9874	0	0	20.5396
2.69	0.475655	-23.4605	-43.9869	0	0	20.5264
2.7	0.474444	-23.4731	-43.9864	0	0	20.5133
2.71	0.473208	-23.4859	-43.9859	0	0	20.5001
2.72	0.471946	-23.4986	-43.9854	0	0	20.4868
2.73	0.470657	-23.5114	-43.9849	0	0	20.4735
2.74	0.469343	-23.5242	-43.9844	0	0	20.4602
2.75	0.468004	-23.5371	-43.9839	0	0	20.4468
2.76	0.466638	-23.55	-43.9834	0	0	20.4333
2.77	0.465247	-23.563	-43.9828	0	0	20.4198
2.78	0.46383	-23.576	-43.9823	0	0	20.4063
2.79	0.462388	-23.589	-43.9817	0	0	20.3927
2.8	0.46092	-23.6021	-43.9812	0	0	20.379
2.81	0.459426	-23.6152	-43.9806	0	0	20.3653
2.82	0.457907	-23.6284	-43.98	0	0	20.3516
2.83	0.456363	-23.6416	-43.9794	0	0	20.3378
2.84	0.454793	-23.6548	-43.9788	0	0	20.324
2.85	0.453198	-23.6681	-43.9782	0	0	20.3101
2.86	0.451578	-23.6814	-43.9776	0	0	20.2961
2.87	0.449933	-23.6948	-43.977	0	0	20.2822
2.88	0.448263	-23.7082	-43.9763	0	0	20.2681
2.89	0.446567	-23.7216	-43.9757	0	0	20.254
2.9	0.444847	-23.7351	-43.975	0	0	20.2399
2.91	0.443102	-23.7486	-43.9744	0	0	20.2257
2.92	0.441332	-23.7622	-43.9737	0	0	20.2115
2.93	0.439537	-23.7758	-43.973	0	0	20.1972
2.94	0.437717	-23.7894	-43.9723	0	0	20.1829
2.95	0.435873	-23.8031	-43.9716	0	0	20.1685
2.96	0.434005	-23.8168	-43.9709	0	0	20.1541
2.97	0.432112	-23.8306	-43.9702	0	0	20.1396
2.98	0.430194	-23.8444	-43.9694	0	0	20.1251
2.99	0.428252	-23.8582	-43.9687	0	0	20.1105
3	0.426286	-23.872	-43.9679	0	0	20.0959
3.01	0.424296	-23.8859	-43.9672	0	0	20.0812
3.02	0.422282	-23.8999	-43.9664	0	0	20.0665
3.03	0.420244	-23.9138	-43.9656	0	0	20.0517
3.04	0.418182	-23.9279	-43.9648	0	0	20.0369
3.05	0.416096	-23.9419	-43.964	0	0	20.022
3.06	0.413987	-23.956	-43.9631	0	0	20.0071
3.07	0.411854	-23.9701	-43.9623	0	0	19.9922
3.08	0.409697	-23.9843	-43.9614	0	0	19.9772
3.09	0.407517	-23.9985	-43.9606	0	0	19.9621
3.1	0.405314	-24.0127	-43.9597	0	0	19.947
3.11	0.403087	-24.027	-43.9588	0	0	19.9318
3.12	0.400838	-24.0413	-43.9579	0	0	19.9166
3.13	0.398565	-24.0556	-43.957	0	0	19.9014
3.14	0.396269	-24.07	-43.956	0	0	19.8861
3.15	0.393951	-24.0844	-43.9551	0	0	19.8707
3.16	0.39161	-24.0988	-43.9541	0	0	19.8553
3.17	0.389246	-24.1133	-43.9531	0	0	19.8399
3.18	0.38686	-24.1278	-43.9521	0	0	19.8244
3.19	0.384451	-24.1423	-43.9511	0	0	19.8088
3.2	0.382021	-24.1569	-43.9501	0	0	19.7932
3.21	0.379568	-24.1715	-43.9491	0	0	19.7776
3.22	0.377093	-24.1861	-43.948	0	0	19.7619
3.23	0.374596	-24.2008	-43.9469	0	0	19.7461
3.24	0.372077	-24.2155	-43.9459	0	0	19.7303
3.25	0.369537	-24.2303	-43.9448	0	0	19.7145
3.26	0.366975	-24.245	-43.9436	0	0	19.6986
3.27	0.364391	-24.2598	-43.9425	0	0	19.6827
3.28	0.361786	-24.2747	-43.9414	0	0	19.6667
3.29	0.35916	-24.2896	-43.9402	0	0	19.6506
3.3	0.356514	-24.3044	-43.939	0	0	19.6345
3.31	0.353846	-24.3194	-43.9378	0	0	19.6184
3.32	0.351157	-24.3343	-43.9366	0	0	19.6022
3.33	0.348448	-24.3493	-43.9353	0	0	19.586
3.34	0.345718	-24.3644	-43.9341	0	0	19.5697
3.35	0.342967	-24.3794	-43.9328	0	0	19.5534
3.36	0.340197	-24.3945	-43.9315	0	0	19.537
3.37	0.337406	-24.4096	-43.9302	0	0	19.5206
3.38	0.334596	-24.4247	-43.9288	0	0	19.5041
3.39	0.331765	-24.4399	-43.9275	0	0	19.4876
3.4	0.328915	-24.4551	-43.9261	0	0	19.471
3.41	0.326045	-24.4703	-43.9247	0	0	19.4544
3.42	0.323156	-24.4856	-43.9233	0	0	19.4377
3.43	0.320248	-24.5009	-43.9219	0	0	19.421
3.44	0.317321	-24.5162	-43.9204	0	0	19.4042
3.45	0.314374	-24.5315	-43.9189	0	0	19.3874
3.46	0.311409	-24.5469	-43.9174	0	0	19.3705
3.47	0.308425	-24.5623	-43.9159	0	0	19.3536
3.48	0.305423	-24.5777	-43.9143	0	0	19.3367
3.49	0.302402	-24.5931	-43.9128	0	0	19.3196
3.5	0.299364	-24.6086	-43.9112	0	0	19.3026
3.51	0.296307	-24.6241	-43.9095	0	0	19.2855
3.52	0.293232	-24.6396	-43.9079	0	0	19.2683
3.53	0.29014	-24.6551	-43.9062	0	0	19.2511
3.54	0.28703	-24.6707	-43.9045	0	0	19.2338
3.55	0.283903	-24.6863	-43.9028	0	0	19.2165
3.56	0.280758	-24.7019	-43.9011	0	0	19.1992
3.57	0.277597	-24.7175	-43.8993	0	0	19.1818
3.58	0.274419	-24.7332	-43.8975	0	0	19.1643
3.59	0.271224	-24.7488	-43.8957	0	0	19.1468
3.6	0.268012	-24.7645	-43.8938	0	0	19.1293
3.61	0.264784	-24.7803	-43.8919	0	0	19.1117
3.62	0.26154	-24.796	-43.89	0	0	19.094
3.63	0.258281	-24.8118	-43.8881	0	0	19.0763
3.64	0.255005	-24.8275	-43.8861	0	0	19.0586
3.65	0.251714	-24.8433	-43.8841	0	0	19.0408
3.66	0.248407	-24.8592	-43.8821	0	0	19.0229
3.67	0.245085	-24.875	-43.88	0	0	19.005
3.68	0.241748	-24.8908	-43.8779	0	0	18.9871
3.69	0.238396	-24.9067	-43.8758	0	0	18.9691
3.7	0.235029	-24.9226	-43.8737	0	0	18.9511
3.71	0.231648	-24.9385	-43.8715	0	0	18.933
3.72	0.228253	-24.9544	-43.8693	0	0	18.9149
3.73	0.224843	-24.9704	-43.867	0	0	18.8967
3.74	0.22142	-24.9863	-43.8648	0	0	18.8784
3.75	0.217983	-25.0023	-43.8624	0	0	18.8602
3.76	0.214532	-25.0183	-43.8601	0	0	18.8418
3.77	0.211068	-25.0343	-43.8577	0	0	18.8234
3.78	0.207591	-25.0503	-43.8553	0	0	18.805
3.79	0.204101	-25.0663	-43.8528	0	0	18.7865
3.8	0.200598	-25.0823	-43.8503	0	0	18.768
3.81	0.197083	-25.0984	-43.8478	0	0	18.7494
3.82	0.193555	-25.1144	-43.8452	0	0	18.7308
3.83	0.190016	-25.1305	-43.8426	0	0	18.7121
3.84	0.186464	-25.1466	-43.84	0	0	18.6934
3.85	0.182901	-25.1627	-43.8373	0	0	18.6746
3.86	0.179326	-25.1788	-43.8346	0	0	18.6558
3.87	0.17574	-25.1949	-43.8318	0	0	18.637
3.88	0.172142	-25.211	-43.829	0	0	18.618
3.89	0.168534	-25.2271	-43.8262	0	0	18.5991
3.9	0.164916	-25.2432	-43.8233	0	0	18.5801
3.91	0.161286	-25.2594	-43.8203	0	0	18.561
3.92	0.157647	-25.2755	-43.8174	0	0	18.5419
3.93	0.153998	-25.2916	-43.8143	0	0	18.5227
3.94	0.150339	-25.3078	-43.8113	0	0	18.5035
3.95	0.14667	-25.3239	-43.8082	0	0	18.4842
3.96	0.142992	-25.3401	-43.805	0	0	18.4649
3.97	0.139305	-25.3562	-43.8018	0	0	18.4456
3.98	0.135609	-25.3724	-43.7986	0	0	18.4262
3.99	0.131904	-25.3885	-43.7953	0	0	18.4067
4	0.128191	-25.4047	-43.7919	0	0	18.3872
4.01	0.12447	-25.4208	-43.7885	0	0	18.3677
4.02	0.120741	-25.437	-43.7851	0	0	18.3481
4.03	0.117004	-25.4531	-43.7815	0	0	18.3284
4.04	0.113259	-25.4693	-43.778	0	0	18.3087
4.05	0.109508	-25.4854	-43.7744	0	0	18.289
4.06	0.105749	-25.5015	-43.7707	0	0	18.2692
4.07	0.101983	-25.5177	-43.767	0	0	18.2493
4.08	0.0982109	-25.5338	-43.7632	0	0	18.2294
4.09	0.0944323	-25.5499	-43.7594	0	0	18.2095
4.1	0.0906476	-25.566	-43.7555	0	0	18.1895
4.11	0.086857	-25.5821	-43.7516	0	0	18.1695
4.12	0.0830609	-25.5982	-43.7476	0	0	18.1494
4.13	0.0792593	-25.6143	-43.7435	0	0	18.1292
4.14	0.0754525	-25.6304	-43.7394	0	0	18.109
4.15	0.0716409	-25.6464	-43.7352	0	0	18.0888
4.16	0.0678246	-25.6625	-43.731	0	0	18.0685
4.17	0.0640038	-25.6785	-43.7267	0	0	18.0482
4.18	0.0601789	-25.6945	-43.7223	0	0	18.0278
4.19	0.05635	-25.7105	-43.7179	0	0	18.0074
4.2	0.0525175	-25.7265	-43.7134	0	0	17.9869
4.21	0.0486815	-25.7424	-43.7088	0	0	17.9664
4.22	0.0448423	-25.7584	-43.7042	0	0	17.9458
4.23	0.0410002	-25.7743	-43.6995	0	0	17.9252
4.24	0.0371553	-25.7902	-43.6947	0	0	17.9045
4.25	0.0333081	-25.8061	-43.6899	0	0	17.8838
4.26	0.0294586	-25.8219	-43.6849	0	0	17.863
4.27	0.0256072	-25.8378	-43.68	0	0	17.8422
4.28	0.0217541	-25.8536	-43.6749	0	0	17.8213
4.29	0.0178995	-25.8694	-43.6698	0	0	17.8004
4.3	0.0140438	-25.8851	-43.6645	0	0	17.7794
4.31	0.0101871	-25.9008	-43.6592	0	0	17.7584
4.32	0.00632978	-25.9165	-43.6539	0	0	17.7373
4.33	0.00247202	-25.9322	-43.6484	0	0	17.7162
4.34	-0.0013859	-25.9478	-43.6429	0	0	17.6951
4.35	-0.00524374	-25.9634	-43.6373	0	0	17.6739
4.36	-0.00910122	-25.979	-43.6316	0	0	17.6526
4.37	-0.0129581	-25.9945	-43.6258	0	0	17.6313
4.38	-0.0168141	-26.01	-43.62	0	0	17.6099
4.39	-0.020669	-26.0255	-43.614	0	0	17.5885
4.4	-0.0245225	-26.0409	-43.608	0	0	17.5671
4.41	-0.0283744	-26.0563	-43.6019	0	0	17.5456
4.42	-0.0322243	-26.0716	-43.5956	0	0	17.524
4.43	-0.0360721	-26.0869	-43.5893	0	0	17.5024
4.44	-0.0399175	-26.1022	-43.5829	0	0	17.4807
4.45	-0.0437601	-26.1174	-43.5764	0	0	17.459
4.46	-0.0475998	-26.1325	-43.5698	0	0	17.4373
4.47	-0.0514363	-26.1477	-43.5632	0	0	17.4155
4.48	-0.0552694	-26.1627	-43.5564	0	0	17.3937
4.49	-0.0590987	-26.1777	-43.5495	0	0	17.3718
4.5	-0.062924	-26.1927	-43.5425	0	0	17.3498
4.51	-0.066745	-26.2076	-43.5354	0	0	17.3278
4.52	-0.0705615	-26.2224	-43.5282	0	0	17.3058
4.53	-0.0743732	-26.2372	-43.5209	0	0	17.2837
4.54	-0.0781798	-26.252	-43.5135	0	0	17.2616
4.55	-0.0819811	-26.2666	-43.506	0	0	17.2394
