0	0	-nan	-44.0186	-nan	0	22.2927
2.46	-0.12945	-43.9963	-43.9963	0	0	20.8156
2.47	-0.133896	-43.996	-43.996	0	0	20.8035
2.48	-0.138314	-43.9956	-43.9956	0	0	20.7915
2.49	-0.142704	-43.9952	-43.9952	0	0	20.7793
2.5	-0.147064	-43.9949	-43.9949	0	0	20.7671
2.51	-0.151393	-43.9945	-43.9945	0	0	20.7549
2.52	-0.155692	-43.9942	-43.9942	0	0	20.7426
2.53	-0.159958	-43.9938	-43.9938	0	0	20.7303
2.54	-0.164191	-43.9934	-43.9934	0	0	20.7179
2.55	-0.16839	-43.993	-43.993	0	0	20.7055
2.56	-0.172555	-43.9926	-43.9926	0	0	20.693
2.57	-0.176684	-43.9922	-43.9922	0	0	20.6805
2.58	-0.180776	-43.9918	-43.9918	0	0	20.6679
2.59	-0.184831	-43.9914	-43.9914	0	0	20.6553
2.6	-0.188848	-43.991	-43.991	0	0	20.6427
2.61	-0.192825	-43.9905	-43.9905	0	0	20.6299
2.62	-0.196763	-43.9901	-43.9901	0	0	20.6172
2.63	-0.20066	-43.9897	-43.9897	0	0	20.6044
2.64	-0.204516	-43.9892	-43.9892	0	0	20.5915
2.65	-0.20833	-43.9888	-43.9888	0	0	20.5786
2.66	-0.2121	-43.9883	-43.9883	0	0	20.5656
2.67	-0.215827	-43.9879	-43.9879	0	0	20.5526
2.68	-0.219509	-43.9874	-43.9874	0	0	20.5396
2.69	-0.223146	-43.9869	-43.9869	0	0	20.5264
2.7	-0.226736	-43.9864	-43.9864	0	0	20.5133
2.71	-0.23028	-43.9859	-43.9859	0	0	20.5001
2.72	-0.233776	-43.9854	-43.9854	0	0	20.4868
2.73	-0.237224	-43.9849	-43.9849	0	0	20.4735
2.74	-0.240623	-43.9844	-43.9844	0	0	20.4602
2.75	-0.243973	-43.9839	-43.9839	0	0	20.4468
2.76	-0.247271	-43.9834	-43.9834	0	0	20.4333
2.77	-0.250519	-43.9828	-43.9828	0	0	20.4198
2.78	-0.253715	-43.9823	-43.9823	0	0	20.4063
2.79	-0.256859	-43.9817	-43.9817	0	0	20.3927
2.8	-0.259949	-43.9812	-43.9812	0	0	20.379
2.81	-0.262986	-43.9806	-43.9806	0	0	20.3653
2.82	-0.265969	-43.98	-43.98	0	0	20.3516
2.83	-0.268896	-43.9794	-43.9794	0	0	20.3378
2.84	-0.271768	-43.9788	-43.9788	0	0	20.324
2.85	-0.274584	-43.9782	-43.9782	0	0	20.3101
2.86	-0.277343	-43.9776	-43.9776	0	0	20.2961
2.87	-0.280045	-43.977	-43.977	0	0	20.2822
2.88	-0.282689	-43.9763	-43.9763	0	0	20.2681
2.89	-0.285275	-43.9757	-43.9757	0	0	20.254
2.9	-0.287802	-43.975	-43.975	0	0	20.2399
2.91	-0.290269	-43.9744	-43.9744	0	0	20.2257
2.92	-0.292677	-43.9737	-43.9737	0	0	20.2115
2.93	-0.295024	-43.973	-43.973	0	0	20.1972
2.94	-0.29731	-43.9723	-43.9723	0	0	20.1829
2.95	-0.299534	-43.9716	-43.9716	0	0	20.1685
2.96	-0.301697	-43.9709	-43.9709	0	0	20.1541
2.97	-0.303797	-43.9702	-43.9702	0	0	20.1396
2.98	-0.305835	-43.9694	-43.9694	0	0	20.1251
2.99	-0.30781	-43.9687	-43.9687	0	0	20.1105
3	-0.309721	-43.9679	-43.9679	0	0	20.0959
3.01	-0.311568	-43.9672	-43.9672	0	0	20.0812
3.02	-0.31335	-43.9664	-43.9664	0	0	20.0665
3.03	-0.315068	-43.9656	-43.9656	0	0	20.0517
3.04	-0.316721	-43.9648	-43.9648	0	0	20.0369
3.05	-0.318309	-43.964	-43.964	0	0	20.022
3.06	-0.319831	-43.9631	-43.9631	0	0	20.0071
3.07	-0.321286	-43.9623	-43.9623	0	0	19.9922
3.08	-0.322676	-43.9614	-43.9614	0	0	19.9772
3.09	-0.323999	-43.9606	-43.9606	0	0	19.9621
3.1	-0.325255	-43.9597	-43.9597	0	0	19.947
3.11	-0.326444	-43.9588	-43.9588	0	0	19.9318
3.12	-0.327565	-43.9579	-43.9579	0	0	19.9166
3.13	-0.328619	-43.957	-43.957	0	0	19.9014
3.14	-0.329605	-43.956	-43.956	0	0	19.8861
3.15	-0.330523	-43.9551	-43.9551	0	0	19.8707
3.16	-0.331372	-43.9541	-43.9541	0	0	19.8553
3.17	-0.332153	-43.9531	-43.9531	0	0	19.8399
3.18	-0.332866	-43.9521	-43.9521	0	0	19.8244
3.19	-0.33351	-43.9511	-43.9511	0	0	19.8088
3.2	-0.334085	-43.9501	-43.9501	0	0	19.7932
3.21	-0.334591	-43.9491	-43.9491	0	0	19.7776
3.22	-0.335029	-43.948	-43.948	0	0	19.7619
3.23	-0.335397	-43.9469	-43.9469	0	0	19.7461
3.24	-0.335695	-43.9459	-43.9459	0	0	19.7303
3.25	-0.335925	-43.9448	-43.9448	0	0	19.7145
3.26	-0.336085	-43.9436	-43.9436	0	0	19.6986
3.27	-0.336176	-43.9425	-43.9425	0	0	19.6827
3.28	-0.336197	-43.9414	-43.9414	0	0	19.6667
3.29	-0.336149	-43.9402	-43.9402	0	0	19.6506
3.3	-0.336032	-43.939	-43.939	0	0	19.6345
3.31	-0.335845	-43.9378	-43.9378	0	0	19.6184
