0	0	-nan	-44.0186	-nan	0	22.2927
1.49	0.460473	-44.0138	-44.0138	0	0	21.7508
1.5	0.461746	-44.0138	-44.0138	0	0	21.7435
1.51	0.462986	-44.0137	-44.0137	0	0	21.7362
1.52	0.464194	-44.0136	-44.0136	0	0	21.7288
1.53	0.465369	-44.0135	-44.0135	0	0	21.7213
1.54	0.466511	-44.0134	-44.0134	0	0	21.7138
1.55	0.467621	-44.0133	-44.0133	0	0	21.7063
1.56	0.468698	-44.0132	-44.0132	0	0	21.6987
1.57	0.469742	-44.0132	-44.0132	0	0	21.6911
1.58	0.470753	-44.0131	-44.0131	0	0	21.6834
1.59	0.471731	-44.013	-44.013	0	0	21.6756
1.6	0.472675	-44.0129	-44.0129	0	0	21.6679
1.61	0.473587	-44.0128	-44.0128	0	0	21.66
1.62	0.474466	-44.0127	-44.0127	0	0	21.6521
1.63	0.475311	-44.0126	-44.0126	0	0	21.6442
1.64	0.476122	-44.0125	-44.0125	0	0	21.6362
1.65	0.476901	-44.0124	-44.0124	0	0	21.6282
1.66	0.477646	-44.0123	-44.0123	0	0	21.6201
1.67	0.478357	-44.0122	-44.0122	0	0	21.612
1.68	0.479035	-44.0121	-44.0121	0	0	21.6038
1.69	0.479679	-44.012	-44.012	0	0	21.5956
1.7	0.480289	-44.0119	-44.0119	0	0	21.5873
1.71	0.480866	-44.0117	-44.0117	0	0	21.579
1.72	0.481409	-44.0116	-44.0116	0	0	21.5706
1.73	0.481919	-44.0115	-44.0115	0	0	21.5622
1.74	0.482394	-44.0114	-44.0114	0	0	21.5537
1.75	0.482836	-44.0113	-44.0113	0	0	21.5452
1.76	0.483243	-44.0112	-44.0112	0	0	21.5366
1.77	0.483617	-44.011	-44.011	0	0	21.528
1.78	0.483957	-44.0109	-44.0109	0	0	21.5193
1.79	0.484263	-44.0108	-44.0108	0	0	21.5106
1.8	0.484535	-44.0107	-44.0107	0	0	21.5019
1.81	0.484772	-44.0105	-44.0105	0	0	21.4931
1.82	0.484976	-44.0104	-44.0104	0	0	21.4842
1.83	0.485146	-44.0103	-44.0103	0	0	21.4753
1.84	0.485282	-44.0101	-44.0101	0	0	21.4663
1.85	0.485384	-44.01	-44.01	0	0	21.4573
1.86	0.485451	-44.0099	-44.0099	0	0	21.4483
1.87	0.485485	-44.0097	-44.0097	0	0	21.4392
