0	0	-nan	-44.0186	-nan	inf	22.2927
3.37	-0.329695	-43.9296	-43.9302	0	0.000605742	19.5206
3.38	-0.333202	-43.9282	-43.9288	0	0.000612994	19.5041
3.39	-0.336664	-43.9269	-43.9275	0	0.000620338	19.4876
3.4	-0.340078	-43.9255	-43.9261	0	0.000627775	19.471
3.41	-0.343446	-43.9241	-43.9247	0	0.000635306	19.4544
3.42	-0.346766	-43.9226	-43.9233	0	0.000642932	19.4377
3.43	-0.350038	-43.9212	-43.9219	0	0.000650655	19.421
3.44	-0.353261	-43.9197	-43.9204	0	0.000658475	19.4042
3.45	-0.356435	-43.9182	-43.9189	0	0.000666395	19.3874
3.46	-0.35956	-43.9167	-43.9174	0	0.000674414	19.3705
3.47	-0.362635	-43.9152	-43.9159	0	0.000682535	19.3536
3.48	-0.365659	-43.9136	-43.9143	0	0.000690759	19.3367
3.49	-0.368633	-43.9121	-43.9128	0	0.000699087	19.3196
3.5	-0.371556	-43.9104	-43.9112	0	0.000707521	19.3026
3.51	-0.374427	-43.9088	-43.9095	0	0.000716061	19.2855
3.52	-0.377246	-43.9072	-43.9079	0	0.00072471	19.2683
3.53	-0.380013	-43.9055	-43.9062	0	0.000733468	19.2511
3.54	-0.382728	-43.9038	-43.9045	0	0.000742337	19.2338
3.55	-0.385389	-43.902	-43.9028	0	0.000751318	19.2165
3.56	-0.387997	-43.9003	-43.9011	0	0.000760413	19.1992
3.57	-0.390551	-43.8985	-43.8993	0	0.000769624	19.1818
3.58	-0.393051	-43.8967	-43.8975	0	0.000778951	19.1643
3.59	-0.395496	-43.8949	-43.8957	0	0.000788396	19.1468
3.6	-0.397887	-43.893	-43.8938	0	0.000797961	19.1293
3.61	-0.400222	-43.8911	-43.8919	0	0.000807647	19.1117
3.62	-0.402502	-43.8892	-43.89	0	0.000817457	19.094
3.63	-0.404726	-43.8873	-43.8881	0	0.00082739	19.0763
3.64	-0.406894	-43.8853	-43.8861	0	0.000837449	19.0586
3.65	-0.409006	-43.8833	-43.8841	0	0.000847636	19.0408
3.66	-0.411061	-43.8812	-43.8821	0	0.000857953	19.0229
3.67	-0.413059	-43.8792	-43.88	0	0.0008684	19.005
3.68	-0.415	-43.8771	-43.8779	0	0.000878979	18.9871
3.69	-0.416884	-43.8749	-43.8758	0	0.000889693	18.9691
3.7	-0.418709	-43.8728	-43.8737	0	0.000900543	18.9511
3.71	-0.420477	-43.8706	-43.8715	0	0.00091153	18.933
3.72	-0.422186	-43.8684	-43.8693	0	0.000922657	18.9149
3.73	-0.423838	-43.8661	-43.867	0	0.000933924	18.8967
3.74	-0.42543	-43.8638	-43.8648	0	0.000945335	18.8784
3.75	-0.426963	-43.8615	-43.8624	0	0.000956891	18.8602
3.76	-0.428438	-43.8591	-43.8601	0	0.000968593	18.8418
3.77	-0.429853	-43.8567	-43.8577	0	0.000980443	18.8234
3.78	-0.431208	-43.8543	-43.8553	0	0.000992444	18.805
3.79	-0.432504	-43.8518	-43.8528	0	0.0010046	18.7865
3.8	-0.43374	-43.8493	-43.8503	0	0.0010169	18.768
3.81	-0.434916	-43.8468	-43.8478	0	0.00102937	18.7494
3.82	-0.436032	-43.8442	-43.8452	0	0.00104199	18.7308
3.83	-0.437087	-43.8416	-43.8426	0	0.00105477	18.7121
3.84	-0.438082	-43.8389	-43.84	0	0.00106772	18.6934
3.85	-0.439016	-43.8362	-43.8373	0	0.00108082	18.6746
3.86	-0.43989	-43.8335	-43.8346	0	0.0010941	18.6558
3.87	-0.440703	-43.8307	-43.8318	0	0.00110754	18.637
3.88	-0.441455	-43.8279	-43.829	0	0.00112116	18.618
3.89	-0.442145	-43.825	-43.8262	0	0.00113494	18.5991
